Label,Rules,Quality,Score
0,IF priors_count<=2.0 AND age>=47.0 AND age>=54.0 AND priors_count<=1.0 AND sex!=Female THEN score_text=Low ,0.987577639752,0.7925170068027213
0,IF priors_count<=1 AND age>=54 AND age>=54 AND priors_count<=1 AND sex!=Female THEN score_text==Low,0.99375,0.7925170068027213
0,IF priors_count<=1 AND age>=54 AND age>=54 AND sex!=Female AND priors_count_norace<=0 THEN score_text==Low,0.99375,0.7215743440233238
0,IF priors_count<=1 AND age>=54 AND age>=54 AND sex!=Female AND age_norace>=45 THEN score_text==Low,0.99375,0.7215743440233238
0,IF priors_count<=1 AND age>=54 AND sex!=Female AND priors_count_norace<=0 AND age_norace>=45 THEN score_text==Low,0.99375,0.40524781341107885
0,IF priors_count<=1 AND age>=54 AND age>=54 AND sex!=Female AND age_norace>=51 THEN score_text==Low,0.9935483870967742,0.7215743440233238
0,IF priors_count<=1 AND age>=54 AND sex!=Female AND priors_count_norace<=0 AND age_norace>=51 THEN score_text==Low,0.9935483870967742,0.40524781341107885
0,IF priors_count<=1 AND age>=54 AND sex!=Female AND age_norace>=51 AND age_norace>=45 THEN score_text==Low,0.9935483870967742,0.40524781341107885
0,IF priors_count<=1 AND priors_count<=1 AND sex!=Female AND age_norace>=51 AND age_norace>=45 THEN score_text==Low,0.9883720930232558,0.15986394557823147
0,IF priors_count<=1 AND priors_count<=1 AND sex!=Female AND age_norace>=51 AND age_norace>=51 THEN score_text==Low,0.9883720930232558,0.15986394557823147
0,IF priors_count<=1 AND priors_count<=1 AND sex!=Female AND priors_count_norace<=0 AND age_norace>=51 THEN score_text==Low,0.9883040935672515,0.15986394557823147
0,IF priors_count<=1 AND sex!=Female AND priors_count_norace<=0 AND age_norace>=51 AND age_norace>=45 THEN score_text==Low,0.9883040935672515,0.08892128279883393
0,IF age>=54 AND age>=54 AND sex!=Female AND priors_count_norace<=0 AND age_norace>=45 THEN score_text==Low,0.9575471698113207,0.6506316812439262
0,IF age>=54 AND age>=54 AND sex!=Female AND priors_count_norace<=0 AND priors_count_norace<=0 THEN score_text==Low,0.9575471698113207,0.6506316812439262
0,IF age>=54 AND age>=54 AND sex!=Female AND priors_count_norace<=0 AND age_norace>=51 THEN score_text==Low,0.9556650246305419,0.6506316812439262
0,IF age>=54 AND sex!=Female AND priors_count_norace<=0 AND age_norace>=51 AND age_norace>=45 THEN score_text==Low,0.9556650246305419,0.3343051506316813
0,IF priors_count<=1 AND priors_count<=1 AND sex!=Female AND age_norace>=45 AND age_norace>=45 THEN score_text==Low,0.9543973941368078,0.15986394557823147
0,IF priors_count<=1 AND priors_count<=1 AND sex!=Female AND priors_count_norace<=0 AND age_norace>=45 THEN score_text==Low,0.954248366013072,0.15986394557823147
