Label,Rules,Quality,Score
0,IF priors_count<=2.0 AND age>=53.0 AND priors_count<=1.0 AND race!=Caucasian AND c_charge_desc!=Felony Petit Theft THEN score_text=Low ,0.979591836735,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Aggravated Assault w/Firearm THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Unlaw LicTag/Sticker Attach THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Solicit Purchase Cocaine THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Possession Of Heroin THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Possession Burglary Tools THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Aggravated Assault THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Grand Theft (Motor Vehicle) THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=DUI - Enhanced THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=License Suspended Revoked THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Aggravated Assault W/Dead Weap THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Felony Driving While Lic Suspd THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Neglect/Abuse Elderly Person THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=DUI Property Damage/Injury THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=False Imprisonment THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Driving Under The Influence THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=DWLS Susp/Cancel Revoked THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Solicitation On Felony 3 Deg THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Petit Theft $100- $300 THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Poss Cocaine/Intent To Del/Sel THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Resist/Obstruct W/O Violence THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Harass Witness/Victm/Informnt THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Tresspass in Structure or Conveyance THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Battery on Law Enforc Officer THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Stalking (Aggravated) THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Aggravated Assault W/dead Weap THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Disorderly Intoxication THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Grand Theft in the 1st Degree THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Solicit Deliver Cocaine THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Agg Assault W/int Com Fel Dome THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Driving License Suspended THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Other AND c_charge_desc_norace!=Aggravated Battery / Pregnant THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Hispanic AND c_charge_desc_norace!=Aggravated Assault w/Firearm THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Hispanic AND c_charge_desc_norace!=Unlaw LicTag/Sticker Attach THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Hispanic AND c_charge_desc_norace!=Solicit Purchase Cocaine THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Hispanic AND c_charge_desc_norace!=Possession Of Heroin THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Hispanic AND c_charge_desc_norace!=Possession Burglary Tools THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Hispanic AND c_charge_desc_norace!=Aggravated Assault THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Hispanic AND c_charge_desc_norace!=Grand Theft (Motor Vehicle) THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Hispanic AND c_charge_desc_norace!=DUI - Enhanced THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Hispanic AND c_charge_desc_norace!=License Suspended Revoked THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Hispanic AND c_charge_desc_norace!=Aggravated Assault W/Dead Weap THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Hispanic AND c_charge_desc_norace!=Felony Driving While Lic Suspd THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Hispanic AND c_charge_desc_norace!=Neglect/Abuse Elderly Person THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Hispanic AND c_charge_desc_norace!=DUI Property Damage/Injury THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Hispanic AND c_charge_desc_norace!=False Imprisonment THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Hispanic AND c_charge_desc_norace!=Driving Under The Influence THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Hispanic AND c_charge_desc_norace!=DWLS Susp/Cancel Revoked THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Hispanic AND c_charge_desc_norace!=Solicitation On Felony 3 Deg THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Hispanic AND c_charge_desc_norace!=Petit Theft $100- $300 THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Hispanic AND c_charge_desc_norace!=Poss Cocaine/Intent To Del/Sel THEN score_text==Low,0.9739130434782609,0.7915451895043732
0,IF priors_count<=2 AND age>=53 AND priors_count<=1 AND race_norace!=Hispanic AND c_charge_desc_norace!=Resist/Obstruct W/O Violence THEN score_text==Low,0.9739130434782609,0.7915451895043732
