Label,Rules,Quality,Score
0,IF priors_count<=2.0 AND age>=53.0 AND priors_count<=1.0 AND race!=Caucasian AND c_charge_desc!=Felony Petit Theft THEN score_text=Low ,0.979591836735,0.7915451895043732
1,IF race==Caucasian AND age>=50.0 AND c_charge_degree!=F AND age>=56.0 THEN score_text=Low ,0.972602739726,0.9902818270165208
2,IF priors_count<=2.0 AND race==Other AND age>=27.0 AND c_charge_desc!=Possession of Cocaine AND c_charge_desc!=Grand Theft in the 3rd Degree THEN score_text=Low ,0.978021978022,0.7915451895043732
3,IF priors_count<=2.0 AND age>=38.0 AND race==Hispanic AND c_charge_desc!=Grand Theft in the 3rd Degree AND c_charge_desc!=arrest case no charge THEN score_text=Low ,0.967741935484,0.7915451895043732
4,IF c_charge_desc==Driving Under The Influence AND age>=24.0 AND priors_count<=3.0 AND priors_count<=1.0 THEN score_text=Low ,0.9375,0.5524781341107873
5,IF priors_count<=2.0 AND age_cat==Greater than 45 AND race!=African-American AND c_charge_desc==Battery AND age<=53.0 THEN score_text=Low ,0.9375,0.7434402332361516
6,IF race==Hispanic AND sex==Female AND c_charge_desc!=Burglary Unoccupied Dwelling AND c_charge_desc!=Possession of Cocaine AND age>=23.0 THEN score_text=Low ,0.931818181818,0.7453838678328475
7,IF priors_count<=2.0 AND age_cat==Greater than 45 AND age>=53.0 AND race!=African-American AND priors_count>=1.0 THEN score_text=Low ,0.921568627451,0.7434402332361516
8,IF priors_count<=5.0 AND age>=37.0 AND c_charge_desc==Battery AND age<=51.0 AND sex!=Female THEN score_text=Low ,0.89552238806,0.8780369290573373
9,IF priors_count<=2.0 AND age>=38.0 AND sex==Female AND age>=42.0 AND c_charge_desc!=Grand Theft in the 3rd Degree THEN score_text=Low ,0.893939393939,0.8780369290573373
10,IF age<=38.0 AND priors_count>=12.0 AND race==African-American AND c_charge_desc!=Driving While License Revoked AND priors_count>=16.0 THEN score_text=High ,0.9,0.7915451895043732
11,IF priors_count<=2.0 AND race==Caucasian AND age>=31.0 AND sex!=Female AND priors_count>=2.0 THEN score_text=Low ,0.879310344828,0.7453838678328475
12,IF priors_count<=2.0 AND age_cat==Greater than 45 AND race==Caucasian AND c_charge_desc!=Grand Theft in the 3rd Degree AND c_charge_degree==F THEN score_text=Low ,0.859649122807,0.379494655004859
13,IF priors_count<=2.0 AND race==Hispanic AND age>=27.0 AND c_charge_desc!=Grand Theft in the 3rd Degree AND c_charge_desc!=Petit Theft $100- $300 THEN score_text=Low ,0.859375,0.7915451895043732
